[2021/08/30 00:30:01] - Namespace(cuda='4', description='alexnet', prefix='', seed=6869, batch_size=160, epochs=160, lr_max=0.001, target=None, iteration=0, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_Hendrycks', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/30 00:30:01] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/30 01:26:23] -    61     52.4      100.5889    78.7673     161.9281   70.2917
[2021/08/30 01:27:15] -    62     52.4       98.9508    79.0499     160.3922   70.9167
[2021/08/30 01:28:11] -    63     52.7       98.5121    79.4064     163.2535   70.7917
[2021/08/30 01:29:04] -    64     52.4       97.4994    79.6530     166.9742   70.3333
[2021/08/30 01:30:00] -    65     52.6       96.0280    79.8461     170.6318   70.2917
[2021/08/30 01:30:54] -    66     53.3       95.6732    79.8100     166.6429   70.0833
[2021/08/30 01:31:47] -    67     52.1       93.3842    80.2685     169.5392   69.2917
[2021/08/30 01:32:40] -    68     52.6       93.8851    80.2214     162.5412   71.0417
[2021/08/30 01:33:33] -    69     52.0       90.4248    81.1087     159.9208   71.5000
[2021/08/30 01:34:27] -    70     52.6       92.4444    80.6030     166.9715   69.8750
[2021/08/30 01:35:20] -    71     53.6       93.4900    80.3989     171.5869   70.2083
[2021/08/30 01:36:12] -    72     52.0       91.7096    80.9155     171.2936   70.2917
[2021/08/30 01:37:04] -    73     51.6       89.2625    81.2359     178.3019   70.2500
[2021/08/30 01:37:57] -    74     52.3       87.1220    81.5499     179.5588   68.7083
[2021/08/30 01:38:51] -    75     52.4       88.0454    81.5546     172.1663   69.4583
[2021/08/30 01:39:43] -    76     51.9       88.6759    81.6394     173.2698   69.8333
[2021/08/30 01:40:36] -    77     53.3       86.0065    81.9143     168.2102   70.7500
[2021/08/30 01:41:30] -    78     52.3       82.5811    82.7858     176.1681   69.0417
[2021/08/30 01:42:24] -    79     52.4       85.0535    82.2676     173.7602   70.1250
[2021/08/30 01:43:16] -    80     52.1       83.1982    82.6193     168.0979   69.7917
[2021/08/30 01:44:09] -    81     52.9       83.4663    82.7387     171.2168   69.6250
[2021/08/30 01:45:03] -    82     53.6       82.0254    82.9758     173.3059   68.5833
[2021/08/30 01:45:57] -    83     53.2       79.0077    83.4830     165.6014   71.8750
[2021/08/30 01:46:52] -    84     53.5       80.2674    83.3354     169.5689   69.8333
[2021/08/30 01:47:45] -    85     53.0       78.5761    83.7783     172.8473   70.6250
[2021/08/30 01:48:39] -    86     52.9       79.2484    83.5694     170.3675   70.4167
[2021/08/30 01:49:32] -    87     53.1       79.0299    83.7107     169.0293   70.8750
[2021/08/30 01:50:25] -    88     53.0       79.4275    83.6464     185.4859   69.5417
