[2021/08/26 00:24:06] - Namespace(cuda='6', description='resnet50', prefix='', seed=6869, batch_size=160, epochs=80, lr_max=0.001, target=None, iteration=0, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_A', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/26 00:24:06] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/26 03:57:39] -    61    248.7       22.7159    95.2073      60.9781   91.0417
[2021/08/26 04:01:01] -    62    202.1       22.1897    95.2905      71.4180   90.0417
[2021/08/26 04:04:23] -    63    202.3       21.6644    95.4114      74.3445   89.7500
[2021/08/26 04:07:47] -    64    202.8       20.9992    95.5418      64.6768   90.8750
[2021/08/26 04:11:09] -    65    202.4       20.5823    95.5465      64.0684   90.5833
[2021/08/26 04:14:32] -    66    202.2       20.0035    95.7679      68.6019   90.7500
[2021/08/26 04:17:54] -    67    202.0       19.8035    95.8244      68.0819   90.6667
[2021/08/26 04:21:16] -    68    202.0       20.0761    95.7710      65.8268   90.5833
[2021/08/26 04:24:50] -    69    214.1       18.5833    96.0097      69.9273   90.3750
[2021/08/26 04:28:56] -    70    244.9       18.8782    96.0254      91.1778   87.9583
[2021/08/26 04:32:17] -    71    201.6       19.3218    95.8825      75.0555   90.0000
[2021/08/26 04:35:39] -    72    202.2       18.4341    96.0631      69.1952   90.6250
[2021/08/26 04:39:02] -    73    203.0       17.1628    96.2893      65.9406   91.5000
[2021/08/26 04:42:25] -    74    202.8       17.8464    96.1809      71.2424   90.7083
[2021/08/26 04:45:48] -    75    202.5       17.9226    96.1950      72.0743   90.3333
[2021/08/26 04:49:11] -    76    202.8       17.2786    96.3521      85.2499   89.3750
[2021/08/26 04:52:33] -    77    202.5       16.6030    96.4086      72.0846   91.0417
[2021/08/26 04:55:57] -    78    203.7       17.2817    96.3599      65.7437   90.7083
[2021/08/26 04:59:21] -    79    203.3       16.6837    96.4432      80.0714   89.9167
[2021/08/26 04:59:21] - Total train time: 275.2504 minutes
