[2021/08/04 07:35:13] - Namespace(resume=False, prefix='resnet50_s', seed=59572406, batch_size=160, epochs=120, lr_max=0.001, target=None, rnd_target=False, iteration=20, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, data_directory='/tmp2/dataset/Restricted_ImageNet', opt_level='O1')
[2021/08/04 07:35:13] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/07 11:06:11] -    60   4450.1      168.3830    61.6971          nan   83.9583
[2021/08/07 12:20:28] -    61   4451.0      166.9053    61.7713          nan   83.6667
[2021/08/07 13:34:42] -    62   4454.5      165.8497    61.9848          nan   82.5833
[2021/08/07 14:49:02] -    63   4453.7      163.0325    62.5077          nan   82.7083
[2021/08/07 16:03:21] -    64   4452.8      163.1232    62.5990      86.5408   83.7500
[2021/08/07 17:17:31] -    65   4450.4      159.2268    63.2936          nan   83.7917
[2021/08/07 18:31:52] -    66   4455.1      158.4017    63.4530      82.0914   85.2500
[2021/08/07 19:46:13] -    67   4455.0      156.7845    63.9851      98.8232   82.5000
[2021/08/07 21:00:33] -    68   4453.8      156.7409    63.9712      84.4930   84.0833
[2021/08/07 22:14:45] -    69   4452.1      154.9606    64.3719      88.9290   84.7083
[2021/08/07 23:29:00] -    70   4449.3      150.5941    65.0774      84.1140   85.2500
