[2021/08/23 07:53:02] - Namespace(cuda='0', description='resnet50_adv', prefix='', seed=6869, batch_size=160, epochs=160, lr_max=0.001, target=None, iteration=20, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_A', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/23 07:53:02] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/25 19:06:20] -    60   3492.3      149.4550    65.5826      74.7769   86.6667
[2021/08/25 20:04:33] -    61   3493.0      148.2036    65.8700      77.1867   86.3333
[2021/08/25 21:02:43] -    62   3489.5      146.7030    65.9987      73.6991   87.0417
[2021/08/25 22:00:55] -    63   3492.5      144.5750    66.5421      72.0909   86.5417
[2021/08/25 22:59:08] -    64   3492.3      141.3650    67.2111      70.6544   87.2083
[2021/08/25 23:57:21] -    65   3492.7      140.2280    67.4702      82.1507   85.0000
[2021/08/26 00:55:34] -    66   3492.7      138.4061    67.8957      75.4067   86.2500
[2021/08/26 01:53:47] -    67   3493.0      136.8274    68.1800      72.8312   86.7500
[2021/08/26 02:52:00] -    68   3493.0      134.7894    68.6589      74.3700   86.2500
[2021/08/26 03:50:13] -    69   3492.2      133.2915    68.9934      71.5824   86.8750
[2021/08/26 04:48:26] -    70   3493.2      131.7155    69.0327      72.1017   86.4583
[2021/08/26 05:46:39] -    71   3492.9      129.6281    69.7739      71.6386   86.3750
[2021/08/26 06:44:51] -    72   3492.3      128.9447    69.7236      72.2687   87.0417
[2021/08/26 07:43:05] -    73   3493.1      126.2127    70.4366      72.6766   86.7083
[2021/08/26 08:41:18] -    74   3493.3      123.7439    71.2390      72.3487   87.3333
[2021/08/26 09:39:31] -    75   3493.0      122.5988    71.1997      70.6857   87.1250
[2021/08/26 10:37:44] -    76   3492.3      121.0766    71.6143      71.7605   86.5417
[2021/08/26 11:35:56] -    77   3492.3      119.5205    71.9048      73.2209   86.6667
[2021/08/26 12:34:07] -    78   3491.1      118.6925    72.0776      74.1597   85.7500
[2021/08/26 13:32:20] -    79   3492.0      117.1735    72.4843      72.7777   86.8750
[2021/08/26 14:30:31] -    80   3491.5      115.6173    72.8832      72.2963   87.2917
[2021/08/26 15:28:44] -    81   3492.2      114.9612    72.7889      73.0821   86.4583
[2021/08/26 16:26:56] -    82   3492.0      112.9219    73.3496      74.3770   86.3750
[2021/08/26 17:25:08] -    83   3492.3      111.8943    73.5364      68.7271   87.7917
[2021/08/26 18:23:21] -    84   3492.4      109.8042    74.1489      70.8198   87.8333
[2021/08/26 19:21:35] -    85   3493.4      109.2165    74.2698      74.6994   86.2083
[2021/08/26 20:19:46] -    86   3491.2      107.3344    74.4017      73.1696   86.9167
[2021/08/26 21:17:58] -    87   3491.3      107.0912    74.5619      76.7503   86.0833
[2021/08/26 22:16:11] -    88   3493.3      104.8393    75.1837      74.0368   87.0833
[2021/08/26 23:14:25] -    89   3493.8      103.7738    75.2450      69.4447   87.0833
[2021/08/27 00:12:39] -    90   3493.4      102.7744    75.4004      72.7862   86.8750
[2021/08/27 01:10:53] -    91   3494.0      101.7359    75.7805      73.9472   87.0000
[2021/08/27 02:09:07] -    92   3494.1      100.4815    75.9673      72.2205   86.6250
[2021/08/27 03:07:21] -    93   3494.0       99.2331    76.3207      73.7748   86.7917
[2021/08/27 04:05:36] -    94   3493.9       98.5308    76.4510      73.4260   86.7917
[2021/08/27 05:03:49] -    95   3493.6       97.5187    76.8687      74.0113   86.2083
[2021/08/27 06:02:04] -    96   3494.4       96.2445    77.2252      76.7959   86.5833
[2021/08/27 07:00:19] -    97   3494.4       94.4134    77.3587      77.1916   85.7917
[2021/08/27 07:58:33] -    98   3493.7       93.7011    77.9962      76.1919   86.2083
[2021/08/27 08:56:46] -    99   3493.4       93.0015    77.6712      73.6837   86.8333
[2021/08/27 09:55:00] -   100   3493.5       91.6310    78.1171      69.0712   88.0417
[2021/08/27 10:53:10] -   101   3490.0       91.4240    78.0936      72.8790   87.2083
[2021/08/27 11:51:22] -   102   3492.0       90.2093    78.4673      68.5379   87.9167
[2021/08/27 12:49:34] -   103   3492.0       89.2292    78.7327      76.9541   86.2083
[2021/08/27 13:47:46] -   104   3491.6       89.2163    78.8175      85.1252   85.6250
[2021/08/27 14:45:58] -   105   3491.9       86.9471    79.2965      74.4893   86.9167
[2021/08/27 15:44:10] -   106   3491.6       86.3795    79.5603      74.8664   87.2500
[2021/08/27 16:42:21] -   107   3491.2       85.9884    79.3970      77.8789   86.4583
[2021/08/27 17:40:31] -   108   3489.8       85.0143    79.6278      74.4869   86.9167
[2021/08/27 18:38:44] -   109   3492.7       83.3359    79.9670      72.9977   86.8750
[2021/08/27 19:36:57] -   110   3493.3       82.6688    80.3926      74.3283   86.7083
[2021/08/27 20:35:10] -   111   3492.3       82.0219    80.3816      73.0263   86.6667
[2021/08/27 21:33:23] -   112   3493.1       81.1588    80.5323      75.4902   86.1250
[2021/08/27 22:31:35] -   113   3491.8       80.8149    80.4287      75.6893   86.4167
[2021/08/27 23:29:49] -   114   3494.0       80.4869    80.8543      73.3619   86.7500
[2021/08/28 00:28:02] -   115   3493.5       79.4463    80.9830      79.7107   85.9167
[2021/08/28 01:26:16] -   116   3493.4       79.5528    81.0930      76.2175   86.9167
[2021/08/28 02:24:30] -   117   3493.4       77.8872    81.3976      75.5841   86.7500
[2021/08/28 03:22:43] -   118   3493.4       77.6817    81.6630      79.1665   86.7500
[2021/08/28 04:20:58] -   119   3494.4       77.1670    81.4934      74.6075   86.8750
[2021/08/28 05:19:12] -   120   3494.0       76.2232    81.9095      72.3721   87.0833
[2021/08/28 06:17:26] -   121   3494.0       75.4977    82.0901      78.0531   86.7917
[2021/08/28 07:15:40] -   122   3493.5       75.1705    82.0964      72.4059   87.7500
[2021/08/28 08:13:54] -   123   3494.0       74.0379    82.3995      78.4128   86.6667
[2021/08/28 09:12:08] -   124   3493.6       73.4483    82.5440      77.1612   87.1250
[2021/08/28 10:10:22] -   125   3494.4       71.9108    82.8486      85.0504   85.7500
[2021/08/28 11:08:35] -   126   3493.0       72.2121    82.7607      76.4188   86.4167
